8.300153166055679321e-02 2.273768931627273560e-02 1.377476437482982874e-04 3.512057082843966782e-05 1.770172966644167900e-04 6.586587405763566494e-04 7.503383792936801910e-03 5.283338576555252075e-02 4.108667746186256409e-02 4.512653499841690063e-02 2.878765761852264404e-01 5.796394348144531250e-01 3.043757379055023193e-01 7.089187204837799072e-02 1.702284440398216248e-02 5.388924852013587952e-03 2.101301914080977440e-03 9.482064633630216122e-04 1.126608345657587051e-03 4.504079930484294891e-03 3.676455002278089523e-03 3.591275308281183243e-03 2.776075899600982666e-02 6.227019056677818298e-02 5.655160546302795410e-02 2.703501284122467041e-01 5.150927305221557617e-01 4.869182705879211426e-01 1.365037858486175537e-01 9.773423895239830017e-03 2.033776137977838516e-03 1.166751841083168983e-03 7.758727297186851501e-03 7.685535121709108353e-03 4.369888338260352612e-04 1.682698540389537811e-02 5.731305852532386780e-02 2.498084120452404022e-02 1.739466190338134766e-02 4.906858876347541809e-02 1.376615911722183228e-01 3.086785078048706055e-01 5.877410769462585449e-01 3.595698475837707520e-01 5.752534791827201843e-02 4.501335695385932922e-02 3.389498963952064514e-02 3.945083543658256531e-02 4.253181442618370056e-02 4.421341791749000549e-02 3.673068061470985413e-02 3.925638645887374878e-02 7.937683165073394775e-02 1.576079130172729492e-01 8.835169672966003418e-02 2.785449922084808350e-01 3.716924786567687988e-01 4.918712079524993896e-01 1.981869637966156006e-01 8.826950192451477051e-02 4.223057627677917480e-02 3.774988278746604919e-02 3.640210628509521484e-02 3.979514539241790771e-02 4.220312461256980896e-02 3.460544347763061523e-02 3.864834457635879517e-02 4.508153349161148071e-02 1.438079476356506348e-01 9.897886216640472412e-02 1.459982544183731079e-01 1.689788699150085449e-01 5.469815731048583984e-01 7.477822303771972656e-01 2.243120521306991577e-01 3.985257074236869812e-02 3.617593273520469666e-02 5.512855574488639832e-02 5.459013208746910095e-02 4.448722675442695618e-02 3.119725920259952545e-02 3.682664781808853149e-02 3.289999067783355713e-02 7.250931859016418457e-02 1.356874853372573853e-01 6.277973949909210205e-02 2.194793820381164551e-01 3.627974987030029297e-01 4.178719818592071533e-01 1.984891742467880249e-01 8.649557828903198242e-02 7.609537988901138306e-02 3.354246914386749268e-01 1.999947071075439453e+00
3.227155655622482300e-02 1.245311088860034943e-02 2.824845258146524429e-03 2.556245308369398117e-03 2.526178490370512009e-03 6.691052112728357315e-04 7.498900592327117920e-02 1.108265876770019531e+00 6.659752845764160156e+00 2.012334060668945312e+01 1.696643066406250000e+01 8.990324974060058594e+00 6.380951881408691406e+00 8.013278245925903320e-01 1.835360005497932434e-02 5.528439301997423172e-03 3.609818406403064728e-03 6.691236980259418488e-03 6.166693288832902908e-03 9.069465100765228271e-03 4.182992503046989441e-03 1.024607848376035690e-02 1.055883616209030151e-01 2.118318080902099609e+00 1.653000640869140625e+01 2.427043533325195312e+01 1.139995193481445312e+01 8.406640052795410156e+00 2.198081254959106445e+00 4.025188088417053223e-02 1.541648525744676590e-03 2.655079355463385582e-03 5.152351222932338715e-03 3.685630159452557564e-03 2.700457349419593811e-03 2.454593777656555176e-02 6.341858953237533569e-02 8.203837275505065918e-02 1.738235235214233398e+00 1.127906894683837891e+01 1.023714542388916016e+01 5.506035327911376953e+00 1.739216804504394531e+01 1.685232543945312500e+01 1.120007610321044922e+01 1.190375995635986328e+01 1.207500648498535156e+01 1.227704524993896484e+01 1.288241195678710938e+01 1.316493701934814453e+01 1.266490364074707031e+01 1.303058719635009766e+01 1.273428916931152344e+01 8.610674858093261719e+00 6.081042289733886719e+00 3.384488677978515625e+01 4.773303222656250000e+01 2.022248649597167969e+01 7.818304538726806641e+00 9.737764358520507812e+00 1.178207969665527344e+01 1.176185131072998047e+01 1.169661045074462891e+01 1.170228385925292969e+01 1.184943485260009766e+01 1.155401229858398438e+01 1.150155925750732422e+01 1.132529640197753906e+01 8.571500778198242188e+00 6.813522338867187500e+00 2.649290847778320312e+01 2.447144699096679688e+01 1.769084167480468750e+01 3.031433677673339844e+01 1.901442146301269531e+01 1.113544082641601562e+01 1.093249893188476562e+01 1.099368667602539062e+01 1.065227794647216797e+01 1.037810325622558594e+01 1.015869617462158203e+01 1.028222465515136719e+01 1.021044063568115234e+01 9.656916618347167969e+00 6.987716674804687500e+00 8.741425514221191406e+00 3.396508407592773438e+01 3.175139427185058594e+01 7.401957511901855469e+00 3.203010559082031250e+00 7.268749713897705078e+00 8.050609588623046875e+00 6.241663455963134766e+00 1.078009605407714844e+01
2.198871803283691406e+01 2.305450057983398438e+01 2.294022560119628906e+01 2.204236984252929688e+01 2.147785377502441406e+01 2.061108970642089844e+01 1.970126342773437500e+01 2.363774299621582031e+01 8.564116668701171875e+01 7.648989868164062500e+01 2.210414314270019531e+01 2.340234565734863281e+01 1.672281646728515625e+01 1.827463150024414062e+01 1.835021972656250000e+01 1.784960556030273438e+01 1.705565643310546875e+01 1.711157798767089844e+01 1.680911827087402344e+01 1.722390174865722656e+01 1.617901992797851562e+01 1.565906524658203125e+01 1.624092292785644531e+01 5.952172851562500000e+01 7.904340362548828125e+01 2.509916305541992188e+01 9.823700904846191406e+00 1.015437126159667969e+01 1.533276748657226562e+01 1.404376316070556641e+01 1.364670372009277344e+01 1.323987197875976562e+01 1.242328643798828125e+01 1.236338520050048828e+01 1.233976650238037109e+01 1.132553672790527344e+01 1.161978435516357422e+01 1.044014072418212891e+01 2.295779037475585938e+01 6.565794372558593750e+01 2.497879409790039062e+01 3.951764345169067383e+00 1.044145202636718750e+01 4.151417255401611328e+00 2.679477930068969727e+00 3.573691129684448242e+00 3.772103548049926758e+00 3.679998397827148438e+00 4.428002834320068359e+00 5.099890708923339844e+00 4.155333995819091797e+00 3.887024402618408203e+00 3.982224941253662109e+00 1.419865512847900391e+01 7.774597167968750000e+01 7.409569549560546875e+01 2.365167236328125000e+01 8.597512245178222656e+00 5.908964157104492188e+00 4.321573257446289062e+00 3.651781558990478516e+00 3.386392593383789062e+00 3.454401969909667969e+00 3.915479421615600586e+00 4.334346771240234375e+00 3.778625249862670898e+00 3.888810634613037109e+00 3.783582925796508789e+00 4.261638641357421875e+00 4.415773773193359375e+01 9.274488830566406250e+01 2.540306472778320312e+01 5.287723541259765625e+00 1.203689670562744141e+01 4.880776405334472656e+00 2.855957269668579102e+00 3.124459266662597656e+00 3.190815687179565430e+00 3.193400144577026367e+00 2.957447290420532227e+00 2.995400428771972656e+00 3.390945196151733398e+00 3.988920688629150391e+00 4.658502101898193359e+00 3.087324142456054688e+01 1.077644653320312500e+02 6.635717773437500000e+01 1.553991699218750000e+01 6.292346954345703125e+00 5.030669212341308594e+00 2.720655918121337891e+00 3.431944131851196289e+00 6.519548892974853516e+00 7.089490890502929688e+00
8.918611526489257812e+00 1.069820213317871094e+01 1.110243511199951172e+01 1.084618377685546875e+01 1.042320823669433594e+01 9.981814384460449219e+00 1.026729011535644531e+01 3.215697479248046875e+01 5.716950225830078125e+01 1.906474113464355469e+01 2.386576271057128906e+01 3.824520874023437500e+01 2.046845245361328125e+01 9.706059455871582031e+00 9.101543426513671875e+00 8.458719253540039062e+00 8.184975624084472656e+00 8.183032035827636719e+00 8.252380371093750000e+00 8.483642578125000000e+00 8.068236351013183594e+00 7.591219425201416016e+00 1.390715694427490234e+01 5.644819641113281250e+01 3.149977684020996094e+01 6.816001892089843750e+00 6.374172210693359375e+00 1.940713119506835938e+01 2.763138580322265625e+01 3.199764060974121094e+01 3.384730529785156250e+01 3.192997360229492188e+01 2.601256561279296875e+01 1.371321868896484375e+01 7.057639598846435547e+00 6.038418292999267578e+00 5.719995021820068359e+00 8.496896743774414062e+00 2.261577987670898438e+01 3.592306900024414062e+01 1.943345069885253906e+01 1.050838375091552734e+01 4.761579990386962891e+00 1.516328811645507812e+00 8.860054016113281250e+00 4.190156555175781250e+01 7.053456115722656250e+01 4.989424514770507812e+01 1.509275627136230469e+01 1.819651794433593750e+01 1.896972656250000000e+01 1.719660758972167969e+01 1.671464729309082031e+01 2.244409561157226562e+01 5.419635009765625000e+01 2.268277740478515625e+01 8.765591621398925781e+00 1.302163696289062500e+01 1.823163414001464844e+01 1.201147079467773438e+01 9.036222457885742188e+00 1.040341186523437500e+01 1.358042144775390625e+01 1.134912300109863281e+01 1.141311073303222656e+01 3.821096038818359375e+01 3.836069107055664062e+01 1.396864318847656250e+01 1.152302837371826172e+01 4.873275375366210938e+01 3.148250770568847656e+01 1.168586349487304688e+01 2.651454925537109375e+01 4.205761718750000000e+01 3.057628440856933594e+01 6.514992713928222656e+00 5.276950836181640625e+00 6.862715244293212891e+00 6.636894702911376953e+00 1.169514465332031250e+01 9.205526351928710938e+00 7.026450634002685547e+00 6.489453315734863281e+00 1.064714813232421875e+01 5.442199707031250000e+01 7.236916351318359375e+01 1.349802970886230469e+01 2.533866643905639648e+00 2.594738006591796875e+00 4.162930965423583984e+00 3.514287948608398438e+00 3.025570869445800781e+00 5.938380241394042969e+00 1.145949363708496094e+01
1.434953808784484863e-01 4.650256410241127014e-02 6.152758374810218811e-03 4.385619889944791794e-03 9.657802991569042206e-03 9.259961545467376709e-03 1.718410015106201172e+00 2.255355453491210938e+01 1.722021102905273438e+01 3.202050685882568359e+00 9.696328163146972656e+00 3.951842117309570312e+01 8.676966094970703125e+01 6.406789398193359375e+01 1.188434696197509766e+01 9.237161278724670410e-01 6.512000560760498047e-01 5.261017680168151855e-01 1.400684118270874023e-01 2.050770223140716553e-01 6.629669666290283203e-02 1.999722570180892944e-01 1.249502182006835938e+01 2.986243820190429688e+01 4.822816467285156250e+01 9.947847747802734375e+01 9.905413055419921875e+01 4.043654251098632812e+01 3.583620452880859375e+01 3.679592132568359375e+01 3.752301406860351562e+01 4.331267166137695312e+01 5.713722610473632812e+01 3.645845413208007812e+01 2.879147291183471680e+00 7.123023986816406250e+00 7.575384521484375000e+01 1.378786163330078125e+02 5.455833816528320312e+01 9.548832893371582031e+00 2.787962722778320312e+01 2.366430854797363281e+01 9.067622184753417969e+00 9.181563377380371094e+00 3.327233886718750000e+01 7.335529327392578125e+01 6.428616333007812500e+01 3.226966094970703125e+01 1.061737632751464844e+01 9.871214866638183594e+00 1.103254222869873047e+01 1.252201366424560547e+01 1.585656642913818359e+01 1.515489387512207031e+01 8.302227020263671875e+00 3.604714155197143555e+00 8.519536018371582031e+00 3.070220565795898438e+01 2.149529838562011719e+01 1.220293998718261719e+01 1.009240531921386719e+01 9.086200714111328125e+00 1.054218959808349609e+01 1.044218826293945312e+01 6.562499523162841797e+00 1.528582000732421875e+01 1.902475166320800781e+01 1.448598003387451172e+01 1.143965911865234375e+01 1.966565704345703125e+01 5.843574047088623047e+00 3.656312704086303711e+00 1.076780414581298828e+01 3.520165252685546875e+01 7.279524230957031250e+01 3.661437606811523438e+01 7.521572589874267578e+00 1.788109970092773438e+01 6.184067153930664062e+01 8.969158172607421875e+01 3.638670730590820312e+01 3.678663492202758789e+00 2.982638597488403320e+00 6.758637428283691406e+00 2.193930435180664062e+01 1.081038951873779297e+01 2.118046998977661133e+00 1.873354196548461914e+00 4.901107788085937500e+00 4.598573684692382812e+00 2.848265409469604492e+00 2.932978630065917969e+00 1.107125091552734375e+01 1.260271835327148438e+01
5.031384229660034180e-01 9.182180166244506836e-01 1.138477087020874023e+00 1.136744499206542969e+00 1.032367467880249023e+00 1.010042309761047363e+00 2.868293762207031250e+00 1.476315498352050781e+01 1.029493904113769531e+01 1.414132213592529297e+01 7.842385768890380859e+00 2.069865465164184570e+00 4.234853363037109375e+01 1.828261260986328125e+02 1.674254608154296875e+02 2.436328125000000000e+01 1.683928298950195312e+01 7.865015506744384766e+00 2.427368640899658203e+00 4.813054084777832031e+00 1.445769906044006348e+00 2.863858222961425781e+00 5.310570144653320312e+01 1.150991439819335938e+02 1.231966323852539062e+02 6.930511474609375000e+01 3.549336624145507812e+01 7.334663867950439453e+00 7.694978117942810059e-01 5.506372451782226562e-01 5.107120871543884277e-01 5.773855447769165039e-01 3.281074762344360352e+00 8.050721168518066406e+00 1.784869074821472168e+00 1.324100208282470703e+01 1.113873977661132812e+02 9.638073730468750000e+01 3.031266593933105469e+01 5.789920330047607422e+00 2.388859272003173828e+00 2.620786190032958984e+00 2.329226493835449219e+00 3.164350032806396484e+00 2.560538768768310547e+00 2.001344442367553711e+00 2.634784221649169922e+00 2.130513668060302734e+00 1.193366765975952148e+00 1.329746246337890625e+00 2.695680141448974609e+00 1.600255012512207031e+00 3.379571914672851562e+00 2.507626342773437500e+01 3.804618453979492188e+01 3.044309234619140625e+01 2.930022048950195312e+01 1.984646797180175781e+01 9.676191329956054688e+00 3.393432378768920898e+00 3.115624666213989258e+00 1.040665388107299805e+00 4.368635654449462891e+00 1.316462516784667969e+01 3.923960685729980469e+00 3.062545657157897949e-01 6.007563471794128418e-01 1.705039858818054199e+00 8.726318359375000000e+00 1.431957721710205078e+01 3.613464355468750000e+00 1.862189292907714844e+00 2.063275873661041260e-01 5.811833739280700684e-01 1.645141601562500000e+01 2.445684432983398438e+01 3.118075132369995117e+00 3.360942840576171875e+01 7.698712921142578125e+01 2.639728736877441406e+01 2.533930301666259766e+00 9.497106075286865234e-01 1.964720249176025391e+00 2.693109750747680664e+00 1.516895484924316406e+01 1.622318840026855469e+01 1.166250896453857422e+01 3.332512378692626953e+00 6.928683280944824219e+00 1.516490745544433594e+01 3.882863044738769531e+00 5.303723216056823730e-01 2.695307254791259766e+00 5.328036308288574219e+00
3.344617366790771484e+00 2.437264442443847656e+00 2.151965618133544922e+00 2.004046201705932617e+00 1.880502581596374512e+00 1.897746920585632324e+00 3.750698804855346680e+00 1.817956542968750000e+01 9.829030990600585938e+00 1.454920768737792969e+01 1.204589748382568359e+01 2.328458070755004883e+00 2.966534137725830078e+00 2.516330909729003906e+01 1.262962799072265625e+02 1.597708740234375000e+02 7.441754150390625000e+01 5.560463905334472656e+00 1.287257194519042969e+01 9.079776763916015625e+01 1.233564529418945312e+02 1.215857620239257812e+02 9.086512756347656250e+01 5.038777923583984375e+01 1.262213325500488281e+01 2.659386634826660156e+00 1.312929034233093262e+00 1.494837522506713867e+00 8.961904644966125488e-01 8.331089019775390625e-01 8.500566482543945312e-01 7.759914398193359375e-01 1.099245190620422363e+00 1.369035959243774414e+00 1.052847623825073242e+00 6.408446311950683594e+00 1.666907882690429688e+01 9.879214286804199219e+00 2.025757598876953125e+01 7.669658184051513672e+00 3.405610322952270508e+00 4.806588172912597656e+00 4.422506809234619141e+00 3.907239198684692383e+00 3.636278867721557617e+00 3.023730754852294922e+00 3.357755661010742188e+00 3.826475858688354492e+00 8.977464675903320312e+00 1.541849327087402344e+01 4.525746345520019531e+00 1.426569938659667969e+00 1.823281288146972656e+01 1.214488067626953125e+02 1.461375122070312500e+02 7.207443237304687500e+01 3.369216156005859375e+01 1.165974998474121094e+01 2.186632394790649414e+00 7.982537746429443359e-01 1.531618952751159668e+00 7.165766954421997070e-01 4.583066463470458984e+00 2.502113723754882812e+01 1.640788269042968750e+01 2.430179595947265625e+00 8.218624114990234375e+00 6.599820137023925781e+00 7.697767734527587891e+00 1.281654262542724609e+01 4.260241031646728516e+00 4.230489730834960938e+00 1.731265664100646973e+00 6.307252645492553711e-01 1.997966885566711426e+00 2.340557575225830078e+00 8.838170766830444336e-01 1.291163635253906250e+01 9.533170700073242188e+00 3.558996915817260742e-01 1.982006549835205078e+00 2.438924980163574219e+01 4.050240707397460938e+01 3.341614913940429688e+01 4.480531692504882812e+01 7.362348175048828125e+01 6.474966430664062500e+01 3.464242172241210938e+01 2.055192756652832031e+01 1.216811561584472656e+01 1.006079912185668945e+00 1.725298315286636353e-01 3.575421094894409180e+00 3.086510086059570312e+01
9.416670799255371094e-01 2.323120385408401489e-01 1.415458042174577713e-02 1.242792513221502304e-02 1.292254310101270676e-02 1.769608445465564728e-02 2.138658523559570312e+00 1.278345489501953125e+01 5.383842945098876953e+00 1.289416980743408203e+01 6.122621154785156250e+01 2.712660217285156250e+01 1.064358592033386230e+00 4.200457930564880371e-01 6.130866527557373047e+00 3.361299896240234375e+01 2.098439788818359375e+01 8.298037648200988770e-01 1.352332210540771484e+01 8.232781219482421875e+01 8.016145324707031250e+01 7.719767761230468750e+01 5.141595840454101562e+01 1.221973514556884766e+01 3.904600441455841064e-01 5.268661975860595703e-01 3.651237964630126953e+00 7.309667110443115234e+00 3.989604473114013672e+00 2.568834781646728516e+00 1.094161272048950195e+00 4.505123496055603027e-01 1.407225728034973145e+00 3.253959178924560547e+00 6.857286095619201660e-01 3.739747762680053711e+00 9.974184036254882812e+00 4.780137538909912109e+00 8.722606658935546875e+00 3.701329469680786133e+00 1.843357324600219727e+00 4.345401287078857422e+00 1.605849075317382812e+01 1.029189872741699219e+01 1.383007764816284180e+00 3.410428047180175781e+00 2.363274574279785156e+01 5.283274459838867188e+01 8.458762359619140625e+01 5.760117721557617188e+01 7.362220764160156250e+00 3.396942615509033203e-01 9.183233261108398438e+00 2.844204711914062500e+01 1.650967788696289062e+01 5.608809947967529297e+00 6.061915874481201172e+00 6.209524631500244141e+00 1.792511940002441406e+00 1.040397644042968750e+00 4.606057703495025635e-01 1.748906672000885010e-01 1.614369034767150879e+00 4.940422058105468750e+01 1.826285095214843750e+02 1.931224822998046875e+02 1.442574462890625000e+02 3.976243972778320312e+01 8.187014579772949219e+00 9.894399642944335938e+00 3.240607070922851562e+01 9.582263946533203125e+01 7.370133972167968750e+01 1.984098243713378906e+01 1.297326683998107910e+00 1.995005458593368530e-01 4.260776638984680176e-01 5.953691482543945312e+00 4.292690753936767578e+00 1.315572023391723633e+00 3.872380828857421875e+01 9.098204803466796875e+01 2.813262176513671875e+01 2.195127487182617188e+01 2.012342262268066406e+01 8.573028564453125000e+00 2.895303249359130859e+00 4.704626083374023438e+00 2.951265096664428711e+00 1.568773746490478516e+00 1.215161085128784180e-01 3.289863169193267822e-01 4.259119510650634766e+00 1.280261039733886719e+01
3.587706089019775391e-01 9.691173583269119263e-02 8.215285837650299072e-03 2.081765234470367432e-02 1.286016590893268585e-02 1.506494544446468353e-02 1.930564522743225098e+00 8.574222564697265625e+00 2.368231058120727539e+00 6.069847583770751953e+00 5.164844512939453125e+01 6.980509948730468750e+01 1.633957099914550781e+01 9.238419532775878906e-01 3.357810378074645996e-01 5.885511636734008789e-01 5.056741833686828613e-01 6.826037913560867310e-02 5.082380771636962891e+00 1.208665943145751953e+01 1.836055159568786621e+00 2.852012217044830322e-01 4.097040176391601562e+00 4.027748107910156250e+00 3.052072227001190186e-01 1.569341182708740234e+00 2.655094146728515625e+01 8.701737213134765625e+01 1.726373901367187500e+02 1.629084472656250000e+02 1.048985748291015625e+02 7.811143493652343750e+01 4.448970794677734375e+01 1.270396423339843750e+01 4.703223705291748047e-01 1.079978704452514648e+00 2.797517538070678711e+00 4.857687950134277344e+00 2.641230392456054688e+01 2.637705039978027344e+01 5.601926422119140625e+01 1.029444427490234375e+02 8.392860412597656250e+01 6.834521484375000000e+01 4.949576950073242188e+01 4.788564682006835938e+01 6.856942749023437500e+01 3.345171737670898438e+01 1.610660362243652344e+01 7.052329063415527344e+00 2.066419124603271484e+00 1.202998161315917969e+00 2.258577585220336914e+00 6.537987232208251953e+00 4.414693355560302734e+00 1.608061790466308594e+00 4.035737037658691406e+00 4.927666187286376953e+00 1.204378962516784668e+00 8.430120348930358887e-01 6.585584878921508789e-01 2.935644984245300293e-01 2.971859574317932129e-01 6.654350757598876953e+00 4.178503036499023438e+01 6.104090499877929688e+01 3.509022521972656250e+01 1.083979511260986328e+01 3.307958602905273438e+00 3.697244644165039062e+00 8.118040084838867188e+00 2.395976448059082031e+01 2.862668991088867188e+01 3.709913253784179688e+01 1.394297027587890625e+01 6.500898599624633789e-01 3.335585892200469971e-01 3.053461313247680664e+00 4.164013385772705078e+00 4.884174728393554688e+01 1.613982849121093750e+02 7.676085662841796875e+01 3.448974370956420898e+00 2.728833436965942383e+00 5.944258689880371094e+00 1.085534811019897461e+00 6.055237054824829102e-01 1.199310660362243652e+00 1.370161294937133789e+00 1.397352695465087891e+00 4.479566514492034912e-01 2.952241003513336182e-01 1.765082836151123047e+00 4.019561767578125000e+00
1.438936293125152588e-01 6.448508054018020630e-02 7.699406147003173828e-02 8.640147000551223755e-02 6.395071744918823242e-02 6.579013913869857788e-02 1.463827610015869141e+00 5.651235580444335938e+00 1.780054330825805664e+00 4.507614970207214355e-01 2.234602212905883789e+00 2.126486396789550781e+01 2.647704505920410156e+01 3.748682975769042969e+00 1.087060213088989258e+00 3.924789428710937500e-01 2.658495306968688965e-01 3.085402250289916992e-01 2.731040000915527344e+00 5.245527267456054688e+00 7.943499088287353516e-01 4.734125435352325439e-01 4.091750144958496094e+00 3.111055135726928711e+00 1.906116724014282227e+00 2.815396118164062500e+01 5.901266860961914062e+01 4.197070312500000000e+01 6.655638122558593750e+01 4.326480102539062500e+01 2.496717262268066406e+01 3.140131759643554688e+01 3.457538604736328125e+01 1.099327754974365234e+01 2.473208457231521606e-01 4.928078353404998779e-01 7.083646774291992188e+00 3.008288574218750000e+01 2.818442726135253906e+01 5.713685512542724609e+00 1.835479354858398438e+01 2.086258316040039062e+01 5.766962528228759766e+00 1.546672439575195312e+01 4.245798110961914062e+01 3.214095687866210938e+01 7.285967826843261719e+00 4.781475365161895752e-01 1.921095550060272217e-01 5.834488868713378906e-01 3.023903369903564453e-01 8.427978307008743286e-02 9.499799609184265137e-01 8.694286346435546875e+00 7.630803108215332031e+00 4.715778350830078125e+00 3.315969467163085938e+00 1.816856980323791504e+00 4.992849528789520264e-01 2.054318785667419434e-01 1.802977621555328369e-01 9.410018473863601685e-02 2.505457401275634766e-01 3.986490964889526367e-01 3.568426072597503662e-01 2.291898280382156372e-01 9.530772268772125244e-02 1.784221678972244263e-01 3.025776863098144531e+00 3.134172439575195312e+00 7.233570218086242676e-01 3.456133008003234863e-01 4.543723762035369873e-01 7.806540489196777344e+00 1.954852676391601562e+01 5.631876468658447266e+00 1.910870373249053955e-01 9.924197196960449219e+00 8.630088043212890625e+01 2.001393585205078125e+02 9.769824981689453125e+01 7.285257339477539062e+00 9.000810384750366211e-01 1.383957147598266602e+00 5.239281177520751953e+00 1.101982688903808594e+01 7.896277904510498047e+00 3.378289699554443359e+00 2.226921081542968750e+00 6.886352896690368652e-01 7.261734455823898315e-02 2.264712452888488770e-01 1.294837474822998047e+00 2.769549369812011719e+00
